1.000000000000000000e+01,9.989999999999999991e-01
2.000000000000000000e+01,9.979999999999999982e-01
3.000000000000000000e+01,9.959999999999999964e-01
4.000000000000000000e+01,9.919999999999999929e-01
6.000000000000000000e+01,9.829999999999999849e-01
8.000000000000000000e+01,9.719999999999999751e-01
